!
43243
dfdsf
fdsfdsfffffffffffffffffffffffffffffffffffffffffffffffddsfdsfdsdsfsdfdsfdssdfsdfsfd
fdsf
sfddsf
!

ind	x       y        z
739 36.6144 349.5031 492.1339
740 54.7831 347.6188 491.5349
741 17.8568 319.6815 553.9651
742 35.6487 318.6845 553.3475
743 53.3108 317.0392 552.3488
744 72.3970 339.1443 504.6823
745 71.8850 332.0571 519.7614
746 71.3214 323.8790 535.3911
747 90.5667 341.6277 489.7449
748 108.0727 337.5341 488.6089
749 125.2498 332.7180 487.3579
750 87.9858 311.8585 549.3114
751 104.8698 308.3543 547.3450
752 121.3658 304.2647 545.1413
753 141.1197 321.9189 499.0075
754 139.9386 315.4671 513.1964
755 138.6516 307.9802 527.9805
756 158.4040 320.9441 484.6542
757 174.2811 313.9880 483.2930
758 189.6295 306.3130 481.9994
759 152.9369 294.3985 540.2184
760 167.8818 288.6462 537.6438
761 182.1781 282.3569 535.1215
762 202.6575 293.6839 492.6391
763 200.4855 288.4345 505.6746
764 198.1113 282.3304 519.2676
765 -244.8705 268.3158 478.5835
766 -232.0567 278.9203 479.0755
767 -218.5566 288.7845 479.8397
768 -231.7455 251.5296 527.7846
769 -220.5712 260.2035 528.9261
770 -208.5680 268.1764 530.6340
771 -190.7957 251.5296 568.7345
772 -191.9373 260.2034 557.5602
773 -193.6451 268.1764 545.5569
774 -134.9993 269.9630 583.4230
775 -135.5265 280.5924 570.5501
776 -136.3461 290.4717 556.9803
777 -69.7440 282.6001 594.2828
778 -69.9672 294.1011 580.5247
779 -70.3178 304.8230 566.0817
780 0.0000 287.1391 598.2939
781 0.0000 298.8914 584.2628
782 0.0000 309.8537 569.5430
783 69.7440 282.6001 594.2828
784 69.9672 294.1010 580.5246
785 70.3178 304.8230 566.0815
786 134.9993 269.9630 583.4230
787 135.5265 280.5924 570.5501
788 136.3461 290.4717 556.9803
789 190.7957 251.5296 568.7345
790 191.9372 260.2035 557.5601
791 193.6451 268.1764 545.5569
792 231.7456 251.5296 527.7846
793 220.5712 260.2034 528.9262
794 208.5680 268.1764 530.6340
795 244.8705 268.3159 478.5836
796 232.0567 278.9203 479.0756
797 218.5566 288.7845 479.8397
798 293.6839 202.6575 492.6391
799 288.4345 200.4855 505.6746
800 282.3304 198.1113 519.2675
801 306.3130 189.6295 481.9994
802 313.9881 174.2811 483.2929
803 320.9441 158.4040 484.6542
804 282.3569 182.1781 535.1215
805 288.6463 167.8818 537.6438
806 294.3985 152.9369 540.2184
807 321.9189 141.1197 499.0075
808 315.4672 139.9386 513.1964
809 307.9803 138.6517 527.9805
810 332.7180 125.2498 487.3579
811 337.5341 108.0727 488.6089
812 341.6277 90.5667 489.7450
813 304.2647 121.3658 545.1414
814 308.3543 104.8698 547.3450
815 311.8584 87.9858 549.3115
816 339.1443 72.3970 504.6823
817 332.0571 71.8850 519.7614
818 323.8790 71.3214 535.3911
819 347.6187 54.7831 491.5349
820 349.5031 36.6144 492.1339
821 350.6382 18.3349 492.5080
822 317.0392 53.3107 552.3487
823 318.6845 35.6487 553.3475
824 319.6815 17.8568 553.9651
825 344.9975 -0.0000 506.9593
826 337.7252 -0.0000 522.3652
827 329.3489 -0.0000 538.2918
828 350.6382 -18.3349 492.5080
829 349.5031 -36.6144 492.1339
830 347.6188 -54.7831 491.5349
831 319.6815 -17.8568 553.9651
832 318.6845 -35.6487 553.3475
833 317.0392 -53.3108 552.3488
834 339.1443 -72.3970 504.6823
835 332.0571 -71.8850 519.7614
836 323.8790 -71.3214 535.3911
837 341.6277 -90.5667 489.7449
838 337.5341 -108.0727 488.6089
839 332.7180 -125.2498 487.3579
840 311.8585 -87.9858 549.3114
841 308.3543 -104.8698 547.3450
842 304.2647 -121.3658 545.1413
843 321.9189 -141.1197 499.0075
844 315.4671 -139.9386 513.1964
845 307.9802 -138.6516 527.9805
846 320.9441 -158.4040 484.6542
847 313.9880 -174.2811 483.2930
848 306.3130 -189.6295 481.9994
849 294.3985 -152.9369 540.2184
850 288.6462 -167.8818 537.6438
851 282.3569 -182.1781 535.1215
852 293.6839 -202.6575 492.6391
853 288.4345 -200.4855 505.6746
854 282.3304 -198.1113 519.2676
855 268.3158 244.8705 478.5835
856 278.9203 232.0567 479.0755
857 288.7845 218.5566 479.8397
858 251.5296 231.7455 527.7846
859 260.2035 220.5712 528.9261
860 268.1764 208.5680 530.6340
861 251.5296 190.7957 568.7345
862 260.2035 191.9373 557.5601
863 268.1764 193.6451 545.5569
864 269.9630 134.9993 583.4230
865 280.5924 135.5265 570.5501
866 290.4717 136.3461 556.9803
867 282.6001 69.7440 594.2828
868 294.1011 69.9672 580.5247
869 304.8230 70.3178 566.0817
870 287.1391 -0.0000 598.2939
871 298.8914 -0.0000 584.2628
872 309.8536 -0.0000 569.5430
873 282.6001 -69.7440 594.2828
874 294.1011 -69.9672 580.5247
875 304.8230 -70.3178 566.0817
876 269.9630 -134.9993 583.4229
877 280.5924 -135.5265 570.5501
878 290.4717 -136.3461 556.9803
879 251.5296 -190.7957 568.7344
880 260.2035 -191.9373 557.5601
881 268.1764 -193.6451 545.5569
882 251.5296 -231.7456 527.7846
883 260.2034 -220.5712 528.9262
884 268.1764 -208.5680 530.6340
885 268.3159 -244.8705 478.5836
886 278.9203 -232.0567 479.0756
887 288.7845 -218.5566 479.8397
888 202.6575 -293.6839 492.6391
889 200.4855 -288.4345 505.6746
890 198.1113 -282.3304 519.2675
891 189.6295 -306.3130 481.9994
892 174.2811 -313.9881 483.2929
893 158.4040 -320.9441 484.6542
894 182.1781 -282.3569 535.1215
895 167.8818 -288.6463 537.6438
896 152.9369 -294.3985 540.2184
897 141.1197 -321.9189 499.0075
898 139.9386 -315.4672 513.1964
899 138.6517 -307.9803 527.9805
900 125.2498 -332.7180 487.3579
901 108.0727 -337.5341 488.6089
902 90.5667 -341.6277 489.7450
903 121.3658 -304.2647 545.1414
904 104.8698 -308.3543 547.3450
905 87.9858 -311.8584 549.3115
906 72.3970 -339.1443 504.6823
907 71.8850 -332.0571 519.7614
908 71.3214 -323.8790 535.3911
909 54.7831 -347.6187 491.5349
910 36.6144 -349.5031 492.1339
911 18.3349 -350.6382 492.5080
912 53.3107 -317.0392 552.3487
913 35.6487 -318.6845 553.3475
914 17.8568 -319.6815 553.9651
915 -0.0000 -344.9975 506.9593
916 -0.0000 -337.7252 522.3652
917 -0.0000 -329.3489 538.2918
918 -18.3349 -350.6382 492.5080
919 -36.6144 -349.5031 492.1339
920 -54.7831 -347.6188 491.5349
921 -17.8568 -319.6815 553.9651
922 -35.6487 -318.6845 553.3475
923 -53.3108 -317.0392 552.3488
924 -72.3970 -339.1443 504.6823
925 -71.8850 -332.0571 519.7614
926 -71.3214 -323.8790 535.3911
927 -90.5667 -341.6277 489.7449
928 -108.0727 -337.5341 488.6089
929 -125.2498 -332.7180 487.3579
930 -87.9858 -311.8585 549.3114
931 -104.8698 -308.3543 547.3450
932 -121.3658 -304.2647 545.1413
933 -141.1197 -321.9189 499.0075
934 -139.9386 -315.4671 513.1964
935 -138.6516 -307.9802 527.9805
936 -158.4040 -320.9441 484.6542
937 -174.2811 -313.9880 483.2930
938 -189.6295 -306.3130 481.9994
939 -152.9369 -294.3985 540.2184
940 -167.8818 -288.6462 537.6438
941 -182.1781 -282.3569 535.1215
942 -202.6575 -293.6839 492.6391
943 -200.4855 -288.4345 505.6746
944 -198.1113 -282.3304 519.2676
945 244.8705 -268.3158 478.5835
946 232.0567 -278.9203 479.0755
947 218.5566 -288.7845 479.8397
948 231.7455 -251.5296 527.7846
949 220.5712 -260.2035 528.9261
950 208.5680 -268.1764 530.6340
951 190.7957 -251.5296 568.7345
952 191.9373 -260.2034 557.5602
953 193.6451 -268.1764 545.5569
954 134.9993 -269.9630 583.4230
955 135.5265 -280.5924 570.5501
956 136.3461 -290.4717 556.9803
957 69.7440 -282.6001 594.2828
958 69.9672 -294.1011 580.5247
959 70.3178 -304.8230 566.0817
960 -0.0000 -287.1391 598.2939
961 -0.0000 -298.8914 584.2628
962 -0.0000 -309.8537 569.5430
963 -69.7440 -282.6001 594.2828
964 -69.9672 -294.1010 580.5246
965 -70.3178 -304.8230 566.0815
966 -134.9993 -269.9630 583.4230
967 -135.5265 -280.5924 570.5501
968 -136.3461 -290.4717 556.9803
969 -190.7957 -251.5296 568.7345
970 -191.9372 -260.2035 557.5601
971 -193.6451 -268.1764 545.5569
972 -231.7456 -251.5296 527.7846
973 -220.5712 -260.2034 528.9261
974 -208.5680 -268.1764 530.6340
975 -244.8705 -268.3158 478.5835
976 -232.0567 -278.9203 479.0756
977 -218.5566 -288.7845 479.8396
978 182.1781 198.1325 619.3458
979 167.8818 200.6549 625.6351
980 152.9369 203.2295 631.3875
981 121.3658 208.1524 641.2536
982 104.8698 210.3561 645.3433
983 87.9858 212.3226 648.8474
984 53.3107 215.3598 654.0281
985 35.6487 216.3585 655.6734
986 17.8568 216.9761 656.6705
987 -17.8568 216.9761 656.6705
988 -35.6487 216.3585 655.6735
989 -53.3107 215.3598 654.0282
990 -87.9858 212.3226 648.8474
991 -104.8698 210.3561 645.3433
992 -121.3658 208.1524 641.2536
993 -152.9369 203.2295 631.3875
994 -167.8818 200.6550 625.6351
995 -182.1781 198.1325 619.3458
996 198.1325 182.1781 619.3458
997 200.6549 167.8817 625.6351
998 203.2295 152.9369 631.3875
999 138.6667 190.8974 644.9952
1000 140.0589 175.4536 652.6638
1001 141.5260 159.4746 659.6089
1002 71.3292 198.3141 660.8928
1003 71.9471 182.0679 669.2459
1004 72.6066 165.3152 676.8080
1005 0.0000 201.2175 666.3624
1006 0.0000 184.6926 674.9104
1007 0.0000 167.6632 682.6490
1008 -71.3292 198.3141 660.8928
1009 -71.9471 182.0679 669.2460
1010 -72.6066 165.3152 676.8080
1011 -138.6667 190.8974 644.9952
1012 -140.0589 175.4537 652.6638
1013 -141.5260 159.4746 659.6089
1014 -198.1325 182.1781 619.3458
1015 -200.6550 167.8818 625.6351
1016 -203.2295 152.9369 631.3874
1017 190.8974 138.6667 644.9952
1018 175.4536 140.0590 652.6638
1019 159.4746 141.5260 659.6089
1020 126.1013 144.4470 671.3531
1021 108.8089 145.8020 676.1530
1022 91.1845 147.0342 680.2305
1023 55.1573 148.9791 686.1953
1024 36.8646 149.6310 688.0704
1025 18.4602 150.0385 689.1998
1026 -18.4602 150.0386 689.1998
1027 -36.8646 149.6310 688.0705
1028 -55.1573 148.9792 686.1953
1029 -91.1845 147.0342 680.2306
1030 -108.8089 145.8020 676.1530
1031 -126.1013 144.4470 671.3531
1032 -159.4746 141.5260 659.6089
1033 -175.4537 140.0590 652.6638
1034 -190.8974 138.6667 644.9952
1035 208.1524 121.3658 641.2536
1036 210.3561 104.8698 645.3433
1037 212.3226 87.9858 648.8474
1038 144.4470 126.1013 671.3531
1039 145.8020 108.8089 676.1530
1040 147.0342 91.1845 680.2305
1041 73.9500 130.4871 689.5622
1042 74.5877 112.5114 694.7531
1043 75.1749 94.2291 699.1507
1044 -0.0000 132.2914 695.6952
1045 -0.0000 114.0497 701.0007
1046 -0.0000 95.5048 705.4929
1047 -73.9500 130.4871 689.5622
1048 -74.5877 112.5114 694.7531
1049 -75.1749 94.2291 699.1507
1050 -144.4470 126.1013 671.3531
1051 -145.8020 108.8089 676.1530
1052 -147.0342 91.1845 680.2305
1053 -208.1524 121.3658 641.2536
1054 -210.3561 104.8698 645.3432
1055 -212.3226 87.9858 648.8474
1056 198.3141 71.3292 660.8928
1057 182.0679 71.9471 669.2459
1058 165.3152 72.6066 676.8080
1059 130.4871 73.9500 689.5622
1060 112.5114 74.5877 694.7531
1061 94.2291 75.1749 699.1507
1062 56.9475 76.1158 705.5579
1063 38.0505 76.4357 707.5638
1064 19.0509 76.6371 708.7686
1065 -19.0509 76.6372 708.7686
1066 -38.0505 76.4357 707.5638
1067 -56.9475 76.1158 705.5579
1068 -94.2291 75.1749 699.1507
1069 -112.5114 74.5877 694.7531
1070 -130.4871 73.9500 689.5622
1071 -165.3152 72.6066 676.8080
1072 -182.0679 71.9471 669.2460
1073 -198.3141 71.3292 660.8928
1074 215.3598 53.3107 654.0281
1075 216.3585 35.6487 655.6734
1076 216.9761 17.8568 656.6705
1077 148.9791 55.1573 686.1953
1078 149.6310 36.8646 688.0704
1079 150.0385 18.4602 689.1998
1080 76.1158 56.9475 705.5579
1081 76.4357 38.0505 707.5638
1082 76.6371 19.0509 708.7686
1083 -0.0000 57.7074 712.0327
1084 -0.0000 38.5559 714.0781
1085 -0.0000 19.3032 715.3059
1086 -76.1158 56.9475 705.5579
1087 -76.4357 38.0505 707.5638
1088 -76.6372 19.0509 708.7686
1089 -148.9791 55.1573 686.1953
1090 -149.6310 36.8646 688.0704
1091 -150.0385 18.4602 689.1998
1092 -215.3598 53.3107 654.0282
1093 -216.3586 35.6487 655.6734
1094 -216.9761 17.8568 656.6705
1095 201.2175 -0.0000 666.3624
1096 184.6926 -0.0000 674.9104
1097 167.6632 0.0000 682.6490
1098 132.2914 -0.0000 695.6952
1099 114.0497 -0.0000 701.0007
1100 95.5049 -0.0000 705.4929
1101 57.7074 0.0000 712.0327
1102 38.5559 0.0000 714.0780
1103 19.3032 0.0000 715.3059
1104 -19.3032 0.0000 715.3059
1105 -38.5559 0.0000 714.0781
1106 -57.7074 0.0000 712.0327
1107 -95.5049 0.0000 705.4929
1108 -114.0497 0.0000 701.0007
1109 -132.2914 -0.0000 695.6952
1110 -167.6632 0.0000 682.6490
1111 -184.6926 0.0000 674.9104
1112 -201.2175 0.0000 666.3624
1113 216.9762 -17.8568 656.6705
1114 216.3585 -35.6487 655.6735
1115 215.3598 -53.3108 654.0282
1116 150.0386 -18.4602 689.1999
1117 149.6310 -36.8646 688.0705
1118 148.9791 -55.1573 686.1953
1119 76.6372 -19.0509 708.7686
1120 76.4357 -38.0505 707.5638
1121 76.1158 -56.9475 705.5579
1122 -0.0000 -19.3032 715.3059
1123 -0.0000 -38.5559 714.0781
1124 -0.0000 -57.7074 712.0326
1125 -76.6372 -19.0509 708.7686
1126 -76.4357 -38.0505 707.5638
1127 -76.1158 -56.9475 705.5579
1128 -150.0385 -18.4602 689.1999
1129 -149.6310 -36.8646 688.0704
1130 -148.9791 -55.1573 686.1953
1131 -216.9762 -17.8568 656.6705
1132 -216.3586 -35.6487 655.6734
1133 -215.3598 -53.3107 654.0282
1134 198.3141 -71.3292 660.8928
1135 182.0679 -71.9471 669.2460
1136 165.3152 -72.6066 676.8080
1137 130.4871 -73.9500 689.5622
1138 112.5114 -74.5877 694.7531
1139 94.2290 -75.1749 699.1508
1140 56.9475 -76.1158 705.5579
1141 38.0505 -76.4357 707.5638
1142 19.0509 -76.6372 708.7686
1143 -19.0509 -76.6372 708.7686
1144 -38.0505 -76.4357 707.5638
1145 -56.9475 -76.1158 705.5579
1146 -94.2291 -75.1749 699.1507
1147 -112.5114 -74.5877 694.7532
1148 -130.4871 -73.9500 689.5622
1149 -165.3152 -72.6066 676.8080
1150 -182.0679 -71.9471 669.2460
1151 -198.3141 -71.3292 660.8929
1152 212.3226 -87.9858 648.8474
1153 210.3561 -104.8698 645.3433
1154 208.1524 -121.3658 641.2536
1155 147.0342 -91.1845 680.2306
1156 145.8020 -108.8089 676.1530
1157 144.4470 -126.1013 671.3531
1158 75.1749 -94.2291 699.1508
1159 74.5877 -112.5114 694.7532
1160 73.9500 -130.4871 689.5622
1161 -0.0000 -95.5049 705.4930
1162 -0.0000 -114.0497 701.0007
1163 -0.0000 -132.2914 695.6952
1164 -75.1749 -94.2290 699.1508
1165 -74.5877 -112.5114 694.7532
1166 -73.9500 -130.4871 689.5622
1167 -147.0342 -91.1845 680.2306
1168 -145.8020 -108.8089 676.1530
1169 -144.4470 -126.1013 671.3531
1170 -212.3226 -87.9858 648.8474
1171 -210.3561 -104.8698 645.3433
1172 -208.1524 -121.3658 641.2535
1173 190.8974 -138.6667 644.9952
1174 175.4536 -140.0589 652.6638
1175 159.4746 -141.5260 659.6089
1176 126.1013 -144.4470 671.3531
1177 108.8089 -145.8020 676.1530
1178 91.1845 -147.0342 680.2305
1179 55.1573 -148.9791 686.1953
1180 36.8646 -149.6310 688.0704
1181 18.4602 -150.0385 689.2000
1182 -18.4602 -150.0385 689.1999
1183 -36.8646 -149.6310 688.0704
1184 -55.1573 -148.9791 686.1953
1185 -91.1845 -147.0342 680.2306
1186 -108.8089 -145.8020 676.1530
1187 -126.1013 -144.4470 671.3531
1188 -159.4746 -141.5260 659.6088
1189 -175.4536 -140.0589 652.6638
1190 -190.8974 -138.6667 644.9952
1191 203.2294 -152.9369 631.3874
1192 200.6550 -167.8818 625.6351
1193 198.1325 -182.1781 619.3458
1194 141.5260 -159.4746 659.6088
1195 140.0590 -175.4537 652.6638
1196 138.6667 -190.8974 644.9952
1197 72.6066 -165.3152 676.8080
1198 71.9471 -182.0679 669.2460
1199 71.3292 -198.3142 660.8928
1200 -0.0000 -167.6631 682.6490
1201 -0.0000 -184.6926 674.9104
1202 -0.0000 -201.2175 666.3625
1203 -72.6066 -165.3152 676.8080
1204 -71.9471 -182.0679 669.2460
1205 -71.3292 -198.3141 660.8928
1206 -141.5260 -159.4746 659.6088
1207 -140.0590 -175.4536 652.6638
1208 -138.6667 -190.8974 644.9952
1209 -203.2295 -152.9369 631.3873
1210 -200.6549 -167.8818 625.6351
1211 -198.1325 -182.1781 619.3458
1212 182.1781 -198.1325 619.3458
1213 167.8817 -200.6550 625.6351
1214 152.9369 -203.2295 631.3874
1215 121.3658 -208.1524 641.2536
1216 104.8698 -210.3561 645.3433
1217 87.9858 -212.3226 648.8474
1218 53.3107 -215.3598 654.0282
1219 35.6487 -216.3586 655.6734
1220 17.8568 -216.9762 656.6705
1221 -17.8568 -216.9762 656.6705
1222 -35.6487 -216.3586 655.6734
1223 -53.3107 -215.3598 654.0282
1224 -87.9858 -212.3226 648.8474
1225 -104.8698 -210.3561 645.3432
1226 -121.3658 -208.1523 641.2536
1227 -152.9369 -203.2295 631.3873
1228 -167.8817 -200.6549 625.6351
1229 -182.1781 -198.1325 619.3458
1230 190.7957 231.7456 588.5185
1231 191.9373 220.5712 597.1923
1232 193.6451 208.5680 605.1653
1233 134.9993 246.4341 606.9520
1234 135.5265 233.5612 617.5812
1235 136.3461 219.9915 627.4606
1236 69.7440 257.2939 619.5889
1237 69.9672 243.5358 631.0899
1238 70.3178 229.0927 641.8119
1239 0.0000 261.3049 624.1280
1240 0.0000 247.2739 635.8804
1241 0.0000 232.5541 646.8426
1242 -69.7440 257.2939 619.5890
1243 -69.9672 243.5358 631.0899
1244 -70.3178 229.0927 641.8120
1245 -134.9993 246.4341 606.9519
1246 -135.5265 233.5612 617.5812
1247 -136.3461 219.9915 627.4606
1248 -190.7957 231.7456 588.5186
1249 -191.9373 220.5712 597.1923
1250 -193.6451 208.5680 605.1653
1251 -231.7456 190.7957 588.5185
1252 -220.5713 191.9373 597.1923
1253 -208.5680 193.6451 605.1653
1254 -246.4340 134.9993 606.9520
1255 -233.5612 135.5265 617.5813
1256 -219.9915 136.3461 627.4606
1257 -257.2939 69.7440 619.5890
1258 -243.5358 69.9672 631.0899
1259 -229.0927 70.3178 641.8120
1260 -261.3049 0.0000 624.1281
1261 -247.2739 0.0000 635.8804
1262 -232.5541 0.0000 646.8426
1263 -257.2939 -69.7440 619.5890
1264 -243.5358 -69.9672 631.0899
1265 -229.0927 -70.3178 641.8120
1266 -246.4340 -134.9993 606.9520
1267 -233.5611 -135.5265 617.5812
1268 -219.9915 -136.3461 627.4604
1269 -231.7456 -190.7957 588.5185
1270 -220.5712 -191.9372 597.1923
1271 -208.5680 -193.6451 605.1653
1272 -190.7957 -231.7456 588.5186
1273 -191.9372 -220.5712 597.1923
1274 -193.6451 -208.5680 605.1653
1275 -134.9993 -246.4341 606.9519
1276 -135.5265 -233.5611 617.5812
1277 -136.3461 -219.9915 627.4605
1278 -69.7440 -257.2939 619.5891
1279 -69.9672 -243.5358 631.0899
1280 -70.3178 -229.0927 641.8119
1281 -0.0000 -261.3049 624.1281
1282 -0.0000 -247.2739 635.8804
1283 -0.0000 -232.5541 646.8426
1284 69.7440 -257.2939 619.5890
1285 69.9672 -243.5358 631.0899
1286 70.3178 -229.0927 641.8120
1287 134.9993 -246.4341 606.9520
1288 135.5265 -233.5612 617.5812
1289 136.3461 -219.9915 627.4605
1290 190.7957 -231.7456 588.5185
1291 191.9372 -220.5712 597.1924
1292 193.6451 -208.5680 605.1653
1293 231.7456 -190.7957 588.5186
1294 220.5712 -191.9372 597.1923
1295 208.5680 -193.6451 605.1653
1296 246.4341 -134.9993 606.9520
1297 233.5612 -135.5265 617.5813
1298 219.9915 -136.3461 627.4604
1299 257.2939 -69.7440 619.5890
1300 243.5358 -69.9672 631.0900
1301 229.0927 -70.3178 641.8118
1302 261.3049 -0.0000 624.1281
1303 247.2739 -0.0000 635.8804
1304 232.5541 -0.0000 646.8426
1305 257.2939 69.7440 619.5890
1306 243.5358 69.9672 631.0899
1307 229.0927 70.3178 641.8119
1308 246.4341 134.9993 606.9520
1309 233.5612 135.5266 617.5812
1310 219.9915 136.3461 627.4606
1311 231.7456 190.7957 588.5186
1312 220.5712 191.9373 597.1923
1313 208.5680 193.6451 605.1653
1314 259.2482 -259.2482 467.8062
1315 261.3620 -261.3621 456.4908
1316 267.3814 -267.3814 424.1127
1317 -74.7446 -364.2283 428.2219
1318 -73.4287 -353.9206 463.9135
1319 -73.0622 -349.8432 477.2559
1320 -0.0000 -370.8848 428.8803
1321 -0.0000 -360.2574 465.0898
1322 -0.0000 -356.0384 478.7423
1323 74.7446 -364.2284 428.2219
1324 73.4287 -353.9206 463.9135
1325 73.0622 -349.8431 477.2559
1326 146.2511 -344.4779 426.6213
1327 143.5331 -335.1342 461.0403
1328 142.7278 -331.4939 473.6137
1329 211.3993 -312.0553 424.8961
1330 207.1192 -304.2355 457.9194
1331 205.7393 -301.2999 469.6368
1332 312.0553 -211.3992 424.8961
1333 304.2355 -207.1192 457.9194
1334 301.2998 -205.7393 469.6368
1335 259.2482 259.2482 467.8062
1336 261.3621 261.3620 456.4908
1337 267.3814 267.3814 424.1127
1338 344.4779 -146.2510 426.6213
1339 335.1342 -143.5331 461.0403
1340 331.4940 -142.7278 473.6137
1341 364.2283 -74.7446 428.2219
1342 353.9206 -73.4287 463.9135
1343 349.8432 -73.0622 477.2559
1344 370.8848 -0.0000 428.8803
1345 360.2574 -0.0000 465.0898
1346 356.0384 -0.0000 478.7423
1347 364.2284 74.7446 428.2219
1348 353.9206 73.4287 463.9135
1349 349.8431 73.0622 477.2559
1350 344.4779 146.2511 426.6213
1351 335.1342 143.5331 461.0403
1352 331.4939 142.7278 473.6137
1353 312.0553 211.3993 424.8961
1354 304.2355 207.1192 457.9194
1355 301.2999 205.7393 469.6368
1356 211.3993 312.0552 424.8961
1357 207.1192 304.2355 457.9194
1358 205.7393 301.2998 469.6368
1359 -146.2511 -344.4779 426.6213
1360 -143.5331 -335.1342 461.0403
1361 -142.7278 -331.4939 473.6137
1362 146.2511 344.4779 426.6213
1363 143.5331 335.1342 461.0403
1364 142.7278 331.4939 473.6137
1365 74.7446 364.2283 428.2219
1366 73.4287 353.9206 463.9135
1367 73.0622 349.8432 477.2559
1368 -211.3992 -312.0552 424.8961
1369 -207.1192 -304.2355 457.9194
1370 -205.7393 -301.2998 469.6368
1371 -74.7446 364.2284 428.2219
1372 -73.4287 353.9206 463.9135
1373 -73.0622 349.8431 477.2559
1374 -259.2482 259.2482 467.8062
1375 -261.3620 261.3621 456.4908
1376 -267.3814 267.3814 424.1127
1377 -211.3993 312.0553 424.8961
1378 -207.1192 304.2355 457.9194
1379 -205.7393 301.2999 469.6368
1380 -312.0553 211.3992 424.8961
1381 -304.2355 207.1192 457.9194
1382 -301.2998 205.7393 469.6368
1383 -267.3814 -267.3814 424.1127
1384 -261.3620 -261.3620 456.4908
1385 -259.2482 -259.2482 467.8063
1386 -344.4778 146.2511 426.6213
1387 -335.1342 143.5331 461.0403
1388 -331.4940 142.7278 473.6137
1389 -364.2283 74.7446 428.2219
1390 -353.9206 73.4287 463.9135
1391 -349.8432 73.0622 477.2559
1392 -370.8848 0.0000 428.8803
1393 -360.2574 0.0000 465.0898
1394 -356.0384 0.0000 478.7423
1395 -364.2284 -74.7446 428.2219
1396 -353.9206 -73.4287 463.9135
1397 -349.8431 -73.0622 477.2559
1398 -344.4779 -146.2511 426.6213
1399 -335.1342 -143.5331 461.0403
1400 -331.4939 -142.7278 473.6137
1401 -312.0553 -211.3993 424.8961
1402 -304.2356 -207.1192 457.9194
1403 -301.2999 -205.7393 469.6368
1404 0.0000 370.8848 428.8803
1405 0.0000 360.2574 465.0898
1406 0.0000 356.0384 478.7423
1407 -146.2511 344.4779 426.6213
1408 -143.5331 335.1342 461.0403
1409 -142.7278 331.4939 473.6137
1410 77.0901 387.5580 0.0000
1411 57.2598 287.8644 -0.0000
1412 -0.0000 293.5040 -0.0000
1413 -0.0000 395.1508 0.0000
1414 151.2177 365.0717 0.0000
1415 112.3191 271.1623 -0.0000
1416 219.5340 328.5558 0.0000
1417 163.0621 244.0397 -0.0000
1418 279.4138 279.4138 0.0000
1419 207.5387 207.5387 -0.0000
1420 328.5558 219.5340 0.0000
1421 244.0397 163.0621 -0.0000
1422 365.0717 151.2177 0.0000
1423 271.1624 112.3191 -0.0000
1424 387.5581 77.0901 0.0000
1425 287.8644 57.2598 -0.0000
1426 395.1508 -0.0000 0.0000
